,gene_id
chr1-161510837-161511750,ENSG00000143226
chr1-161523676-161524561,ENSG00000143226
chr1-161541759-161542651,ENSG00000203747
chr1-161544996-161545813,ENSG00000203747
chr1-161547907-161548673,ENSG00000203747
chr1-161549471-161550336,ENSG00000203747
chr1-161749415-161750266,ENSG00000081721
chr1-161764779-161765451,ENSG00000118217
chr1-161765954-161766806,ENSG00000118217
chr1-161772193-161773089,ENSG00000118217
chr1-161792407-161793279,ENSG00000118217
chr1-161905016-161905892,ENSG00000118217
chr1-161933859-161934694,ENSG00000118217
chr1-161944217-161944854,ENSG00000118217
chr1-161945213-161946034,ENSG00000118217
chr1-161952656-161953509,ENSG00000118217
chr1-161953862-161954740,ENSG00000118217
chr1-161962107-161962988,ENSG00000118217
chr1-162400536-162401400,ENSG00000198574
chr1-162411691-162412564,ENSG00000198574
chr1-162413648-162414529,ENSG00000198574
chr1-162497483-162498331,ENSG00000152332
chr1-162561076-162561959,ENSG00000117143
chr1-162565311-162565859,ENSG00000117143
chr1-162790092-162790973,ENSG00000132196
chr1-163315515-163316432,ENSG00000143228
chr1-163321437-163322346,ENSG00000143228
chr1-164558535-164559423,ENSG00000185630
chr1-164624814-164625731,ENSG00000185630
chr1-164651225-164652139,ENSG00000185630
chr1-164660167-164661087,ENSG00000185630
chr1-164708842-164709711,ENSG00000185630
chr1-164711958-164712850,ENSG00000185630
chr1-164716744-164717658,ENSG00000185630
chr1-164719821-164720338,ENSG00000185630
chr1-164720459-164721181,ENSG00000185630
chr1-164772400-164773294,ENSG00000185630
chr1-164774701-164775500,ENSG00000185630
chr1-164787075-164787949,ENSG00000185630
chr1-165628823-165629530,ENSG00000143198
chr1-165630554-165631489,ENSG00000143198
chr1-165645660-165646536,ENSG00000143198
chr1-165671288-165672188,ENSG00000143149
chr1-165686367-165687111,ENSG00000143149
chr1-165695348-165696241,ENSG00000143149
chr1-165698049-165698922,ENSG00000143149
chr1-165768521-165769416,ENSG00000143183
chr1-165816748-165817594,ENSG00000143183
chr1-165827474-165828412,ENSG00000143183
chr1-165842497-165843406,ENSG00000143179
chr1-165845768-165846619,ENSG00000143179
chr1-165850798-165851689,ENSG00000143179
chr1-165853856-165854703,ENSG00000143179
chr1-165855333-165855848,ENSG00000143179
chr1-165856907-165857834,ENSG00000143179
chr1-165871068-165871958,ENSG00000143179
chr1-165875065-165875874,ENSG00000143179
chr1-165877720-165878612,ENSG00000143179
chr1-165884299-165885171,ENSG00000143179
chr1-166839058-166839883,ENSG00000143157
chr1-166875905-166876755,ENSG00000152382
chr1-167052040-167052860,ENSG00000143167
chr1-167056888-167057752,ENSG00000143167
chr1-167058877-167059787,ENSG00000143167
chr1-167066337-167067235,ENSG00000143167
chr1-167075877-167076723,ENSG00000143167
chr1-167082464-167083305,ENSG00000143167
chr1-167090271-167091164,ENSG00000143167
chr1-167103757-167104612,ENSG00000143167
chr1-167105132-167106031,ENSG00000143167
chr1-167108842-167109725,ENSG00000143167
chr1-167110332-167111211,ENSG00000143167
chr1-167121151-167122026,ENSG00000143167
chr1-167123808-167124627,ENSG00000143167
chr1-167128545-167129397,ENSG00000143167
chr1-167130842-167131730,ENSG00000143167
chr1-167220248-167221101,ENSG00000143190
chr1-167221845-167222734,ENSG00000143190
chr1-167229474-167230393,ENSG00000143190
chr1-167249053-167250015,ENSG00000143190
chr1-167263752-167264660,ENSG00000143190
chr1-167267508-167268418,ENSG00000143190
chr1-167273039-167273882,ENSG00000143190
chr1-167294275-167295189,ENSG00000143190
chr1-167297017-167297892,ENSG00000143190
chr1-167328636-167329525,ENSG00000143190
chr1-167342628-167343498,ENSG00000143190
chr1-167401064-167401934,ENSG00000143190
chr1-167420209-167421136,ENSG00000143190
chr1-167437910-167438784,ENSG00000198821
chr1-167439081-167440001,ENSG00000198821
chr1-167441913-167442794,ENSG00000198821
chr1-167445792-167446556,ENSG00000198821
chr1-167447452-167448332,ENSG00000198821
chr1-167450570-167451489,ENSG00000198821
chr1-167455201-167456079,ENSG00000198821
chr1-167460585-167461461,ENSG00000198821
chr1-167462118-167462874,ENSG00000198821
chr1-167467185-167467913,ENSG00000198821
chr1-167472622-167473428,ENSG00000198821
chr1-167473863-167474775,ENSG00000198821
chr1-167479196-167480007,ENSG00000198821
chr1-167481998-167482883,ENSG00000198821
chr1-167483620-167484444,ENSG00000198821
chr1-167486073-167486971,ENSG00000198821
chr1-167489260-167490103,ENSG00000198821
chr1-167491924-167492651,ENSG00000198821
chr1-167499421-167500258,ENSG00000198821
chr1-167500515-167501236,ENSG00000198821
chr1-167516333-167516931,ENSG00000198821
chr1-167517326-167518135,ENSG00000198821
chr1-167518264-167519053,ENSG00000198821
chr1-167533513-167534400,ENSG00000143162
chr1-167540098-167540988,ENSG00000143162
chr1-167541982-167542798,ENSG00000143162
chr1-167543237-167543999,ENSG00000143162
chr1-167544350-167545103,ENSG00000143162
chr1-167548181-167549035,ENSG00000143162
chr1-167553293-167554180,ENSG00000143162
chr1-167627734-167628592,ENSG00000198771
chr1-167630023-167630677,ENSG00000198771
chr1-167631850-167632790,ENSG00000198771
chr1-167637169-167638008,ENSG00000198771
chr1-167641864-167642750,ENSG00000198771
chr1-167648174-167648881,ENSG00000198771
chr1-167650006-167650769,ENSG00000198771
chr1-167651197-167651970,ENSG00000198771
chr1-167654939-167655860,ENSG00000198771
chr1-167658319-167659222,ENSG00000198771
chr1-167667869-167668711,ENSG00000198771
chr1-167669275-167670089,ENSG00000198771
chr1-167687558-167688400,ENSG00000198771
chr1-167697531-167698439,ENSG00000198771
chr1-167703185-167704123,ENSG00000198771
chr1-167721512-167722391,ENSG00000197965
chr1-167723693-167724588,ENSG00000197965
chr1-167736946-167737847,ENSG00000197965
chr1-167752955-167753879,ENSG00000197965
chr1-167756783-167757594,ENSG00000197965
chr1-167761320-167761918,ENSG00000197965
chr1-167762025-167762477,ENSG00000197965
chr1-167791479-167792381,ENSG00000197965
chr1-167819838-167820738,ENSG00000143199
chr1-167866485-167867366,ENSG00000143199
chr1-167913617-167914471,ENSG00000143199
chr1-167923885-167924632,ENSG00000143158
chr1-167932534-167933433,ENSG00000143158
chr1-167935869-167936709,ENSG00000143164
chr1-167984703-167985598,ENSG00000143164
chr1-168031780-168032609,ENSG00000143164
chr1-168053845-168054719,ENSG00000143164
chr1-168178543-168179398,ENSG00000143155
chr1-168225515-168226420,ENSG00000213064
chr1-168227061-168227808,ENSG00000213064
chr1-168228626-168229530,ENSG00000213064
chr1-168234987-168235870,ENSG00000213064
chr1-168281340-168282214,ENSG00000143178
chr1-168286867-168287717,ENSG00000143178
chr1-168312694-168313521,ENSG00000143178
chr1-168542420-168543287,ENSG00000143185
chr1-168543607-168544485,ENSG00000143185
chr1-169105862-169106769,ENSG00000143153
chr1-169115914-169116824,ENSG00000143153
chr1-169122714-169123589,ENSG00000143153
chr1-169132780-169133642,ENSG00000143156
chr1-169161303-169162217,ENSG00000143156
chr1-169217499-169218368,ENSG00000143156
chr1-169309018-169309910,ENSG00000143156
chr1-169311919-169312824,ENSG00000143156
chr1-169348210-169349103,ENSG00000143156
chr1-169363090-169364000,ENSG00000143156
chr1-169367499-169368369,ENSG00000143156
chr1-169371209-169372087,ENSG00000117475
chr1-169466023-169466916,ENSG00000117479
chr1-169478044-169478949,ENSG00000117479
chr1-169485549-169486421,ENSG00000213062
chr1-169527944-169528798,ENSG00000198734
chr1-169546128-169547003,ENSG00000198734
chr1-169550068-169550903,ENSG00000198734
chr1-169584673-169585497,ENSG00000198734
chr1-169586089-169586943,ENSG00000198734
chr1-169667110-169668036,ENSG00000000460
chr1-169675678-169676563,ENSG00000000460
chr1-169680472-169681331,ENSG00000000460
chr1-169689393-169690135,ENSG00000000460
chr1-169692614-169693519,ENSG00000188404
chr1-169694194-169695012,ENSG00000000460
chr1-169696172-169697055,ENSG00000000460
chr1-169697587-169698459,ENSG00000000460
chr1-169700991-169701902,ENSG00000000460
chr1-169706628-169707390,ENSG00000000460
chr1-169708056-169709019,ENSG00000188404
chr1-169711674-169712390,ENSG00000000460
chr1-169794501-169795401,ENSG00000000460
chr1-169809364-169810245,ENSG00000000460
chr1-169814061-169814954,ENSG00000000460
chr1-169881904-169882743,ENSG00000000457
chr1-169890762-169891687,ENSG00000000457
chr1-169893492-169894501,ENSG00000000457
chr1-169895835-169896711,ENSG00000000457
chr1-169925838-169926733,ENSG00000075945
chr1-169928585-169929434,ENSG00000075945
chr1-170041531-170042407,ENSG00000075945
chr1-170048858-170049672,ENSG00000075945
chr1-170067107-170068023,ENSG00000075945
chr1-170071221-170072130,ENSG00000075945
chr1-170074227-170075135,ENSG00000075945
chr1-170531699-170532623,ENSG00000120370
chr1-170929482-170930370,ENSG00000231424
chr1-171188390-171189287,ENSG00000231424
chr1-171212767-171213648,ENSG00000231424
chr1-171245202-171246100,ENSG00000231424
chr1-171251152-171251989,ENSG00000231424
chr1-171252280-171253160,ENSG00000231424
chr1-171313613-171314518,ENSG00000076258
chr1-171485092-171485854,ENSG00000117523
chr1-171485978-171486380,ENSG00000117523
chr1-171490889-171491658,ENSG00000117523
chr1-171506961-171507876,ENSG00000117523
chr1-171739382-171740159,ENSG00000117533
chr1-171741711-171742636,ENSG00000117533
chr1-171780969-171781881,ENSG00000010165
chr1-171784640-171785098,ENSG00000010165
chr1-171793827-171794686,ENSG00000010165
chr1-171801151-171802008,ENSG00000010165
chr1-171805315-171806243,ENSG00000010165
chr1-171807410-171808279,ENSG00000010165
chr1-171841019-171841923,ENSG00000197959
chr1-171850646-171851480,ENSG00000197959
chr1-171984588-171985383,ENSG00000197959
chr1-172089914-172090788,ENSG00000197959
chr1-172117534-172118425,ENSG00000197959
chr1-172134758-172135577,ENSG00000197959
chr1-172154315-172155200,ENSG00000197959
chr1-172181333-172181964,ENSG00000197959
chr1-172184932-172185798,ENSG00000197959
chr1-172358220-172358996,ENSG00000197959
chr1-172380527-172381434,ENSG00000197959
chr1-172390568-172391481,ENSG00000197959
chr1-172393846-172394739,ENSG00000197959
chr1-172399144-172400064,ENSG00000197959
chr1-172402918-172403830,ENSG00000197959
chr1-172425090-172425986,ENSG00000135845
chr1-172426962-172427821,ENSG00000135845
chr1-172429081-172429981,ENSG00000135845
chr1-172431594-172432448,ENSG00000135845
chr1-172443649-172444533,ENSG00000135845
chr1-172529835-172530683,ENSG00000094975
chr1-172532322-172533322,ENSG00000094975
chr1-172535973-172536868,ENSG00000094975
chr1-172542313-172543231,ENSG00000094975
chr1-172544131-172544782,ENSG00000094975
chr1-172545190-172546091,ENSG00000094975
chr1-172588574-172589448,ENSG00000094975
chr1-172596554-172597464,ENSG00000094975
chr1-172609260-172610166,ENSG00000094975
chr1-172658699-172659573,ENSG00000117560
chr1-172662427-172663333,ENSG00000117560
chr1-172778576-172779446,ENSG00000224228
chr1-172781471-172782361,ENSG00000224228
chr1-172803617-172804508,ENSG00000224228
chr1-172818348-172818842,ENSG00000224228
chr1-172818936-172819288,ENSG00000224228
chr1-172821310-172822222,ENSG00000224228
chr1-172824017-172824918,ENSG00000224228
chr1-172825918-172826849,ENSG00000224228
chr1-172838124-172839039,ENSG00000224228
chr1-172845100-172845973,ENSG00000224228
chr1-172867141-172868033,ENSG00000224228
chr1-172871002-172871833,ENSG00000224228
chr1-172874676-172875526,ENSG00000224228
chr1-172883372-172884234,ENSG00000224228
chr1-172894844-172895660,ENSG00000224228
chr1-172900247-172901109,ENSG00000224228
chr1-172906720-172907512,ENSG00000224228
chr1-172933656-172934581,ENSG00000224228
chr1-172946841-172947730,ENSG00000224228
chr1-173009383-173010290,ENSG00000224228
chr1-173013867-173014702,ENSG00000224228
chr1-173015331-173016252,ENSG00000224228
chr1-173020080-173020981,ENSG00000224228
chr1-173038635-173039522,ENSG00000224228
chr1-173048468-173049332,ENSG00000224228
chr1-173050575-173051470,ENSG00000224228
chr1-173417806-173418590,ENSG00000203739
chr1-173420060-173420968,ENSG00000203739
chr1-173422104-173423016,ENSG00000203739
chr1-173425851-173426769,ENSG00000203739
chr1-173429381-173430331,ENSG00000203739
chr1-173431022-173431849,ENSG00000203739
chr1-173435841-173436686,ENSG00000203739
chr1-173444672-173445479,ENSG00000203739
chr1-173454886-173455801,ENSG00000203739
chr1-173476711-173477618,ENSG00000203739
chr1-173714613-173715492,ENSG00000076321
chr1-173824148-173825023,ENSG00000120334
chr1-173867760-173868607,ENSG00000185278
chr1-173870157-173870966,ENSG00000185278
chr1-174004724-174005586,ENSG00000135870
chr1-174008730-174009637,ENSG00000135870
chr1-174021945-174022788,ENSG00000135870
chr1-174023518-174024184,ENSG00000135870
chr1-174114613-174115485,ENSG00000227373
chr1-174133606-174134459,ENSG00000227373
chr1-174153135-174154042,ENSG00000227373
chr1-174157000-174157750,ENSG00000152061
chr1-174159017-174159892,ENSG00000152061
chr1-174161295-174162129,ENSG00000152061
chr1-174166614-174167530,ENSG00000152061
chr1-174169168-174170066,ENSG00000152061
chr1-174171901-174172795,ENSG00000152061
chr1-174204542-174205419,ENSG00000152061
chr1-174206231-174207111,ENSG00000152061
chr1-174217458-174218373,ENSG00000152061
chr1-174257904-174258746,ENSG00000152061
chr1-174262397-174263309,ENSG00000152061
chr1-174742593-174743279,ENSG00000152061
chr1-174743717-174744586,ENSG00000152061
chr1-174769735-174770622,ENSG00000152061
chr1-174776974-174777853,ENSG00000152061
chr1-174789354-174789925,ENSG00000152061
chr1-174791546-174792433,ENSG00000152061
chr1-174797194-174798093,ENSG00000152061
chr1-174799396-174800260,ENSG00000152061
chr1-174815033-174815859,ENSG00000152061
chr1-174841769-174842495,ENSG00000152061
chr1-174872401-174873331,ENSG00000152061
chr1-174874187-174875004,ENSG00000152061
chr1-174875158-174875814,ENSG00000152061
chr1-174883139-174883984,ENSG00000152061
chr1-174912937-174913633,ENSG00000152061
chr1-174914535-174915335,ENSG00000152061
chr1-174935629-174936541,ENSG00000152061
chr1-174938310-174939171,ENSG00000152061
chr1-174942522-174943430,ENSG00000152061
chr1-174945757-174946689,ENSG00000152061
chr1-174954625-174955447,ENSG00000152061
chr1-174964277-174965103,ENSG00000152061
chr1-174965386-174966189,ENSG00000152061
chr1-174966814-174967695,ENSG00000152061
chr1-174968494-174969354,ENSG00000152061
chr1-174969854-174970581,ENSG00000152061
chr1-174982898-174983784,ENSG00000152061
chr1-174990166-174991046,ENSG00000152061
chr1-174999304-175000203,ENSG00000116161
chr1-175004531-175005323,ENSG00000116161
chr1-175018747-175019634,ENSG00000120333
chr1-175023037-175023936,ENSG00000120333
chr1-175173344-175174045,ENSG00000235750
chr1-175174428-175175318,ENSG00000235750
chr1-175181946-175182841,ENSG00000235750
chr1-175188665-175189546,ENSG00000235750
chr1-175191434-175192153,ENSG00000235750
chr1-175192497-175193408,ENSG00000235750
chr1-175317084-175317939,ENSG00000116147
chr1-175319344-175320213,ENSG00000116147
chr1-175338261-175339150,ENSG00000116147
chr1-175373693-175374500,ENSG00000116147
chr1-175409766-175410609,ENSG00000116147
chr1-175481064-175481847,ENSG00000116147
chr1-175511306-175512179,ENSG00000116147
chr1-175514385-175515280,ENSG00000116147
chr1-175590992-175591784,ENSG00000116147
chr1-175598917-175599809,ENSG00000116147
chr1-175600565-175601502,ENSG00000116147
chr1-175743169-175743975,ENSG00000116147
chr1-176017462-176018301,ENSG00000143207
chr1-176073341-176074240,ENSG00000143207
chr1-176205111-176205789,ENSG00000236021
chr1-176207003-176207868,ENSG00000236021
chr1-176211109-176211984,ENSG00000236021
chr1-176374702-176375533,ENSG00000236021
chr1-178093379-178094162,ENSG00000075391
chr1-178094302-178094749,ENSG00000075391
chr1-178119370-178120269,ENSG00000075391
chr1-178192359-178193252,ENSG00000075391
chr1-178277872-178278747,ENSG00000075391
chr1-178282910-178283703,ENSG00000075391
chr1-178299637-178300548,ENSG00000075391
chr1-178310445-178311323,ENSG00000075391
chr1-178344237-178345138,ENSG00000075391
chr1-178724755-178725672,ENSG00000116191
chr1-178726037-178726865,ENSG00000116191
chr1-178727588-178728368,ENSG00000116191
chr1-178753130-178754049,ENSG00000116191
chr1-178768206-178769041,ENSG00000116191
chr1-178795797-178796695,ENSG00000116191
chr1-178867393-178868218,ENSG00000116194
chr1-179025568-179026403,ENSG00000116199
chr1-179029020-179029888,ENSG00000116199
chr1-179031769-179032668,ENSG00000116199
chr1-179034462-179035339,ENSG00000116199
chr1-179036928-179037728,ENSG00000116199
chr1-179042804-179043545,ENSG00000116199
chr1-179046771-179047646,ENSG00000116199
chr1-179068705-179069589,ENSG00000116199
chr1-179081550-179082469,ENSG00000186283
chr1-179088588-179089502,ENSG00000186283
chr1-179107978-179108854,ENSG00000143322
chr1-179120926-179121758,ENSG00000143322
chr1-179129387-179130295,ENSG00000143322
chr1-179141642-179142165,ENSG00000143322
chr1-179142767-179143567,ENSG00000143322
chr1-179175198-179176099,ENSG00000143322
chr1-179190627-179191510,ENSG00000143322
chr1-179195152-179196041,ENSG00000143322
chr1-179205038-179205959,ENSG00000143322
chr1-179217758-179218664,ENSG00000143322
chr1-179229134-179230000,ENSG00000143322
chr1-179292036-179292655,ENSG00000057252
chr1-179293330-179294202,ENSG00000057252
chr1-179296771-179297673,ENSG00000057252
chr1-179298688-179299591,ENSG00000057252
chr1-179308126-179308932,ENSG00000057252
chr1-179317291-179318181,ENSG00000057252
chr1-179327435-179328294,ENSG00000057252
chr1-179340717-179341597,ENSG00000057252
chr1-179365436-179366361,ENSG00000162779
chr1-179369509-179370411,ENSG00000162779
chr1-179856747-179857608,ENSG00000169905
chr1-179867460-179868376,ENSG00000169905
chr1-179877380-179878288,ENSG00000169905
chr1-179882167-179883098,ENSG00000143337
chr1-179887717-179888616,ENSG00000143337
chr1-179910692-179911553,ENSG00000143337
chr1-179954255-179955147,ENSG00000135837
chr1-179973387-179974243,ENSG00000135837
chr1-180000193-180001001,ENSG00000135837
chr1-180101472-180102378,ENSG00000135837
chr1-180108625-180109440,ENSG00000135837
chr1-180154351-180155269,ENSG00000116260
chr1-180156127-180156888,ENSG00000116260
